index,school_id,n_review_user,id_review,rating,retrieval_date,url_user,caption,relative_date,timestamp,username
167,anchor-green,0,ChdDSUhNMG9nS0VJQ0FnSUNVc19PUTVnRRAB,5,2023-12-31 15:25:49.493051+00,https://www.google.com/maps/contrib/112763127126420235161/reviews?hl=en,I love the school. It is filled with fun and education right at the same time. 👍👍👍 …,4 years ago,2020-01-01 15:25:49.785052+00,Jermaine
171,anchor-green,0,ChdDSUhNMG9nS0VJQ0FnSUM0cnBydzBBRRAB,5,2023-12-31 15:25:49.495052+00,https://www.google.com/maps/contrib/106554502272262824057/reviews?hl=en,My son studied here. The teachers were great and he scored academically well. Great school,4 years ago,2020-01-01 15:25:49.870051+00,Sachin Varshney
172,anchor-green,8,ChZDSUhNMG9nS0VJQ0FnSUNJdWZqQlpBEAE,5,2023-12-31 15:25:56.204595+00,https://www.google.com/maps/contrib/118258207397966411696/reviews?hl=en,Excellent,5 years ago,2019-01-01 15:25:56.210595+00,Vansh Sharma
175,anchor-green,78,ChZDSUhNMG9nS0VJQ0FnSUNBNXVhUFhREAE,3,2023-12-31 15:25:56.206596+00,https://www.google.com/maps/contrib/115475954573236976732/reviews?hl=en,Good place,6 years ago,2018-01-01 15:25:56.341594+00,Vincent Chua
178,anchor-green,44,ChdDSUhNMG9nS0VJQ0FnSUN3cTdiR2x3RRAB,5,2023-12-31 15:25:56.208595+00,https://www.google.com/maps/contrib/110687413343122651320/reviews?hl=en,Very good school,6 years ago,2018-01-01 15:25:56.519594+00,JB GG
180,anderson,0,ChdDSUhNMG9nS0VJQ0FnSUMxdHRXdHZBRRAB,4,2023-12-31 15:26:22.646905+00,https://www.google.com/maps/contrib/105847503645320438194/reviews?hl=en,"Hi, Kheng Xing Fei here. I graduated from here in 2023. This school is quite good, but there’s a lot of toxic and mean people that make it seem like a bad school. The counselors are actually quite empathetic! I highly recommend. Many teachers are nice too, especially the art teachers. I’ve acted a little bit childish but they’ve found it amusing and honestly, I like it when people are entertained.  The toxicity of some students have brought me in very bad mental shape. Ever since they’ve been friends with me, it has affected my personality and I was not aware of it until my friends outside of this school accused me of acting rude.  This school is quite clean! The food and beverages they sell is totally worth the price. The students get pretty good discipline when they do something wrong.(my personal experience that included myself getting disciplined.)  If you live somewhere near this school, do consider signing your child up for this school.",a day ago,2023-12-30 15:26:22.660908+00,HOLY MACARONI MAMMAMIA
181,anderson,0,ChdDSUhNMG9nS0VJQ0FnSUMxNXNXZDdnRRAB,1,2023-12-31 15:26:22.647907+00,https://www.google.com/maps/contrib/105377517305462937227/reviews?hl=en,"It freaking suck, the teachers there suck, everything suck and the teachers take aways thing and scolded us for no reason. IT SUCKS (save yourself everybody, don't go to school here)",2 days ago,2023-12-29 15:26:22.700905+00,Xiao Ying Li
182,anderson,14,ChZDSUhNMG9nS0VJQ0FnSUMxaUllalJREAE,5,2023-12-31 15:26:22.648906+00,https://www.google.com/maps/contrib/106431716201798874011/reviews?hl=en,I love wolves  best school ever! i remember vry clearly during class i was sound asleep when the fire alarm suddenly rang!! The teacher brought us to the field and there was a troll out there! The troll was happily munching on the P1 kids! So the canteen auntie dissolved it into thin air and we “L”Ed it as it left us! 😎  oh yeah and my crippling depression and mental health issues came from here but it's whatever😊,a week ago,2023-12-24 15:26:22.730905+00,Random Person
183,anderson,0,ChZDSUhNMG9nS0VJQ0FnSUMxeUlUcVF3EAE,5,2023-12-31 15:26:22.649906+00,https://www.google.com/maps/contrib/116527997054846017621/reviews?hl=en,"I was a student in this sch for 6 years. I graduated in 2023. I still remember the times when weird, but fun stuff happened. For one example, one time when we were running laps in the field, a bird with a human face swooped down and picked on a fight with one of my classmates. We were all very shocked upon seeing what was happening! Luckily, my cher quickly ate the bird and morphed into one! My classmate then evaporated into thin air and was last seen on a tiktok as a furry.",a week ago,2023-12-24 15:26:22.761906+00,Kai le
184,anderson,3,ChZDSUhNMG9nS0VJQ0FnSURGbnRINE13EAE,5,2023-12-31 15:26:22.649906+00,https://www.google.com/maps/contrib/100655581577235022168/reviews?hl=en,Very good government school and easy for working parents. Child care services after school hours 😁 …,a month ago,2023-12-01 15:26:22.792906+00,Singa Lion
186,anderson,0,ChZDSUhNMG9nS0VJQ0FnSUM1bmUtVVpREAE,5,2023-12-31 15:26:22.650905+00,https://www.google.com/maps/contrib/109077467874877598158/reviews?hl=en,My son learned more faster in his work and has good handwriting.,2 months ago,2023-11-01 15:26:22.838166+00,Suriyantie Kamsani
187,anderson,0,ChdDSUhNMG9nS0VJQ0FnSUNaNFozUXp3RRAB,1,2023-12-31 15:26:22.651906+00,https://www.google.com/maps/contrib/113585417572588384856/reviews?hl=en,no more magical toilet bowl 👎👎 …,3 months ago,2023-10-02 15:26:22.921206+00,bruh stars
189,anderson,0,ChdDSUhNMG9nS0VJQ0FnSUNKNlpuYXh3RRAB,5,2023-12-31 15:26:22.652907+00,https://www.google.com/maps/contrib/115608537043619091502/reviews?hl=en,Anderson primary is the best school that I been to,6 months ago,2023-07-04 15:26:23.001206+00,Carissa Goh
190,anderson,0,ChZDSUhNMG9nS0VJQ0FnSUNKMGJhOEZ3EAE,5,2023-12-31 15:26:22.653908+00,https://www.google.com/maps/contrib/109369717902487244466/reviews?hl=en,Goo goo ga ga,6 months ago,2023-07-04 15:26:23.052204+00,Itz Momonga
191,anderson,0,ChZDSUhNMG9nS0VJQ0FnSUNSdElPS01BEAE,5,2023-12-31 15:26:22.654906+00,https://www.google.com/maps/contrib/109915017717432178271/reviews?hl=en,It has a lot of good teachers and cleanners,9 months ago,2023-04-05 15:26:23.093205+00,HJ K
195,anderson,51,ChZDSUhNMG9nS0VJQ0FnSUM2c3JIRmFnEAE,5,2023-12-31 15:26:22.657908+00,https://www.google.com/maps/contrib/110067270282455233653/reviews?hl=en,im dying to see mr tan later,2 years ago,2021-12-31 15:26:23.303205+00,bb cadsf
197,anderson,0,ChZDSUhNMG9nS0VJQ0FnSUNxMkxXc09nEAE,5,2023-12-31 15:26:22.658908+00,https://www.google.com/maps/contrib/118096399503414004053/reviews?hl=en,The basketball team there is good peace,2 years ago,2021-12-31 15:26:23.344206+00,Noah Eliott Cheng (Andersonps)
198,anderson,15,ChZDSUhNMG9nS0VJQ0FnSUR5LWVha0NREAE,5,2023-12-31 15:26:22.659908+00,https://www.google.com/maps/contrib/115112152566469850420/reviews?hl=en,"I love the school, especially the teachers are kind and helpful",2 years ago,2021-12-31 15:26:23.377205+00,Jeryl Cheong
200,anderson,40,ChZDSUhNMG9nS0VJQ0FnSUNpcnVEM0RREAE,4,2023-12-31 15:26:29.755981+00,https://www.google.com/maps/contrib/106234807994625429195/reviews?hl=en,"A good school for children that loves music(Traditional Chinese instruments, Malay instrument   band and dance clubs. They even have Boys Brigade plus various other sports club like badminton, soccer, volleyball and basketball. Gymnastics was offered last time, i do not know whether it still has. Giod and motivating teachers and principal.",3 years ago,2020-12-31 15:26:29.792982+00,Andy Koh
201,anderson,0,ChdDSUhNMG9nS0VJQ0FnSURpNHZqQmhRRRAB,4,2023-12-31 15:26:29.755981+00,https://www.google.com/maps/contrib/105785036556182961466/reviews?hl=en,It is a nice school,3 years ago,2020-12-31 15:26:29.760983+00,Chua Mei Chien
203,anderson,0,ChZDSUhNMG9nS0VJQ0FnSUNjNmNYR1pnEAE,1,2023-12-31 15:26:29.757983+00,https://www.google.com/maps/contrib/109494871832514572811/reviews?hl=en,lovely school,3 years ago,2020-12-31 15:26:29.884981+00,Hamilton Lee
206,anderson,308,ChdDSUhNMG9nS0VJQ0FnSURVaDZuMXRnRRAB,5,2023-12-31 15:26:29.758981+00,https://www.google.com/maps/contrib/106961322139938680607/reviews?hl=en,S'pore science Festival 2019,4 years ago,2020-01-01 15:26:29.962981+00,Ben Mohd
208,anderson,19,ChdDSUhNMG9nS0VJQ0FnSUNZOTczQXBRRRAB,4,2023-12-31 15:26:29.759981+00,https://www.google.com/maps/contrib/100154790625795079908/reviews?hl=en,I was here and i liked the school environment. Not much homework as they want you to have a broader education.,4 years ago,2020-01-01 15:26:30.043982+00,Jason
212,anderson,0,ChdDSUhNMG9nS0VJQ0FnSURJMy1ucHRRRRAB,1,2023-12-31 15:26:36.425402+00,https://www.google.com/maps/contrib/116238185360798442260/reviews?hl=en,OM was problematic,4 years ago,2020-01-01 15:26:36.495727+00,Pastel blue Avenue
213,anderson,326,ChdDSUhNMG9nS0VJQ0FnSUNJeTRqSDhBRRAB,5,2023-12-31 15:26:36.426404+00,https://www.google.com/maps/contrib/111674103831778752169/reviews?hl=en,"understanding teachers.. making My kid feels more ease in learning.. keep it up...all her childhood friends are also in the same school so learning together,discussing together without problems.",5 years ago,2019-01-01 15:26:36.569728+00,Siambuddhas
217,anderson,0,ChZDSUhNMG9nS0VJQ0FnSURBOGIzMFBBEAE,5,2023-12-31 15:26:36.428404+00,https://www.google.com/maps/contrib/103856174647502936671/reviews?hl=en,Anderson primary school was recently renovated. The school environment is good. There are many fun activities. I love my class 6.3. All teacher are caring. Tidy and neat. Beautiful and clean. 35min recess. School ends at 1.05. Good facilities. I am sitting for PSLE this year.I am really going to miss my school.😢😭,5 years ago,2019-01-01 15:26:36.690727+00,Hema Latha
222,anderson,30,ChdDSUhNMG9nS0VJQ0FnSUNBdFlfRm9RRRAB,5,2023-12-31 15:26:43.029367+00,https://www.google.com/maps/contrib/109974921788280721711/reviews?hl=en,"Student in P6.3... Loved it! The teachers are caring, all classmates are nice and the new facilities are great!",6 years ago,2018-01-01 15:26:43.167366+00,sup kids
223,anderson,16,ChdDSUhNMG9nS0VJQ0FnSURBX2RTQW5nRRAB,4,2023-12-31 15:26:43.029367+00,https://www.google.com/maps/contrib/110360611041963322788/reviews?hl=en,good school with good facilities.,6 years ago,2018-01-01 15:26:43.126366+00,raj deva
225,ang-mo-kio,0,ChZDSUhNMG9nS0VJQ0FnSUNWdHB5YU1REAE,1,2023-12-31 15:27:09.065488+00,https://www.google.com/maps/contrib/117295301487009377777/reviews?hl=en,boo,3 weeks ago,2023-12-10 15:27:09.077492+00,Yum Yum
226,ang-mo-kio,0,ChZDSUhNMG9nS0VJQ0FnSUNsOXRxN2VREAE,2,2023-12-31 15:27:09.066497+00,https://www.google.com/maps/contrib/118427867911278175510/reviews?hl=en,I'm a kid from another school one of the p2 students show middle finger in public and says bad word but after all I don't have any experience with this school so I guess is fine,a month ago,2023-12-01 15:27:09.180489+00,Nur Qirah
228,ang-mo-kio,0,ChdDSUhNMG9nS0VJQ0FnSUNac3RHZGlRRRAB,1,2023-12-31 15:27:09.06749+00,https://www.google.com/maps/contrib/117251926678451929535/reviews?hl=en,"Some teachers are very rude, some are deaf and some are cunning who refuse to listen to anyone else. Waste of time",3 months ago,2023-10-02 15:27:09.242876+00,Samuel1992 Inexperience
230,ang-mo-kio,1,ChdDSUhNMG9nS0VJQ0FnSURwaE9UWWd3RRAB,1,2023-12-31 15:27:09.068489+00,https://www.google.com/maps/contrib/108467160536967526781/reviews?hl=en,students found making a disturbance and talking really loudly while playing music and singing,4 months ago,2023-09-02 15:27:09.315874+00,Lizzy Tay
231,ang-mo-kio,3,ChdDSUhNMG9nS0VJQ0FnSUN4OGZyOW5nRRAB,1,2023-12-31 15:27:09.069488+00,https://www.google.com/maps/contrib/105132056433857923463/reviews?hl=en,"My child studied in this school and it haunted me as one of the worst decisions I made as a parent. The bullies are protected because of their more unfortunate backgrounds so the others must learn to be empathetic towards them, this creates an unsafe environment. Profanities abound, you can easily hear them at the school bus stop. School is more focused on punctuality, wearing the school uniform despite hot weather, getting scolded for not turning up the stand-up collar, than academic and behaviour excellence. With the exception of 2 teachers who taught my child, the others were unsuitable to teach; They need more training in managing primary students. My child's P6 teacher told the class that they were doomed, useless and even said how disappointed she was at an ex-student now being a food deliverer. Overall an unhealthy environment for students.",7 months ago,2023-06-04 15:27:09.399885+00,S S
232,ang-mo-kio,0,ChdDSUhNMG9nS0VJQ0FnSUNKc3RhNmtRRRAB,3,2023-12-31 15:27:09.069488+00,https://www.google.com/maps/contrib/108248318812773830945/reviews?hl=en,"Great place for children to learn but slight problem some teachers are not punishing or even addressing the behavior I had heard one teacher said ""if there's no violence and vulgarities it's fine"" what if they name call or death stare at the student every day until they break down in tears and why do the school have the cleanliness grade it sets a bad example telling students to do something just for the prize or they can fight or even sabotage another class but i still love the school just address these two issues",6 months ago,2023-07-04 15:27:09.357879+00,Xin Xian Liew
233,ang-mo-kio,0,ChdDSUhNMG9nS0VJQ0FnSURSbHN5bmtBRRAB,5,2023-12-31 15:27:09.070489+00,https://www.google.com/maps/contrib/110973336703850005133/reviews?hl=en,good school,8 months ago,2023-05-05 15:27:09.435884+00,Kai Rong Nay
234,ang-mo-kio,0,ChZDSUhNMG9nS0VJQ0FnSURlanRIN0xREAE,5,2023-12-31 15:27:09.07149+00,https://www.google.com/maps/contrib/101613918144075005128/reviews?hl=en,Omg!I!I!I beat school ever 10/10 very good school recommend u go :D,a year ago,2022-12-31 15:27:09.513884+00,Oong Yokleng
235,ang-mo-kio,0,ChdDSUhNMG9nS0VJQ0FnSUNScklPS25nRRAB,5,2023-12-31 15:27:09.07149+00,https://www.google.com/maps/contrib/118226760502584980502/reviews?hl=en,Good,9 months ago,2023-04-05 15:27:09.477888+00,yun jie su
236,ang-mo-kio,755,ChZDSUhNMG9nS0VJQ0FnSUNXaTRpc1ZBEAE,5,2023-12-31 15:27:09.072491+00,https://www.google.com/maps/contrib/108373887818515575803/reviews?hl=en,Good play to play badminton with friends . Need to book in advance,a year ago,2022-12-31 15:27:09.553884+00,Minh Nguyen
237,ang-mo-kio,0,ChZDSUhNMG9nS0VJQ0FnSUNhOEl6Nkp3EAE,5,2023-12-31 15:27:09.072491+00,https://www.google.com/maps/contrib/106800310662057046668/reviews?hl=en,hi im a student at amkps i have been there for 6 years already i really love it there the teachers and friends i made are kind and caring to me I miss this school so much,2 years ago,2021-12-31 15:27:09.590884+00,Rickson Ong Sheng Li (Peircess)
240,ang-mo-kio,0,ChZDSUhNMG9nS0VJQ0FnSURpNHFiM0pBEAE,5,2023-12-31 15:27:09.074491+00,https://www.google.com/maps/contrib/106215523213294560816/reviews?hl=en,I have just graduated this year and I really loved my experience in this school! Btw I'll miss you Mr Chew.,3 years ago,2020-12-31 15:27:09.662884+00,Jamie Ow
241,ang-mo-kio,39,ChdDSUhNMG9nS0VJQ0FnSUNRaVBuWHBBRRAB,5,2023-12-31 15:27:09.07549+00,https://www.google.com/maps/contrib/104866629358400590504/reviews?hl=en,I love this school,3 years ago,2020-12-31 15:27:09.736884+00,Ayusees SB
246,ang-mo-kio,0,ChZDSUhNMG9nS0VJQ0FnSURJdXVuQUl3EAE,4,2023-12-31 15:27:16.09906+00,https://www.google.com/maps/contrib/104506027778496577095/reviews?hl=en,Was a former student here. It's quite nice.,4 years ago,2020-01-01 15:27:16.182059+00,X.
251,ang-mo-kio,0,ChZDSUhNMG9nS0VJQ0FnSUN3eDRpdkpREAE,5,2023-12-31 15:27:16.102061+00,https://www.google.com/maps/contrib/114701362686941961754/reviews?hl=en,"Its a nice school! Theres a canteen,hall,classes are nice! I have been studying for 2 years btw i am p2",5 years ago,2019-01-01 15:27:16.383705+00,taurus
255,anglo-chinese-junior,6,ChdDSUhNMG9nS0VJQ0FnSUMxM0lqSF9RRRAB,1,2023-12-31 15:27:48.494632+00,https://www.google.com/maps/contrib/103803582545880104742/reviews?hl=en,!*#^@*!((!*@%#$%#?@@&&@^@%@^!£!£!£!£@€^#%#&×¥×¥¥+_+%×%^×*@&#^#%##^&@£+??@+*%×^×&×,6 days ago,2023-12-25 15:27:48.506634+00,I'm a marshmallow marshmallow marshmallow
257,anglo-chinese-junior,0,ChZDSUhNMG9nS0VJQ0FnSUNGNmI2b0lBEAE,5,2023-12-31 15:27:48.496634+00,https://www.google.com/maps/contrib/108769948618590380293/reviews?hl=en,highly underrated,2 months ago,2023-11-01 15:27:48.657253+00,Isaac Moon
258,anglo-chinese-junior,0,ChZDSUhNMG9nS0VJQ0FnSURGeWJMRUV3EAE,1,2023-12-31 15:27:48.496634+00,https://www.google.com/maps/contrib/110159427358382609732/reviews?hl=en,Illegal stopping/parking of parents' cars should be addressed immediately. Stop feeling entitled.,a month ago,2023-12-01 15:27:48.610253+00,Tiger Records
259,anglo-chinese-junior,11,ChZDSUhNMG9nS0VJQ0FnSURwNnZIUlR3EAE,3,2023-12-31 15:27:48.497632+00,https://www.google.com/maps/contrib/102529965898813121481/reviews?hl=en,A traffic jam to get into the school. For example you want to paragon and turn it to that Road in the morning you will get the into the traffic jam.,4 months ago,2023-09-02 15:27:48.744254+00,Siew Min Mok
261,anglo-chinese-junior,1,ChZDSUhNMG9nS0VJQ0FnSUNKbXZtVk5REAE,5,2023-12-31 15:27:48.498632+00,https://www.google.com/maps/contrib/115222323309821971663/reviews?hl=en,"A school with very dedicated leadership and staff, and a strong emphasis on holistic education",6 months ago,2023-07-04 15:27:48.789252+00,Don Baey
262,anglo-chinese-junior,0,ChZDSUhNMG9nS0VJQ0FnSUR4OEttQmVBEAE,3,2023-12-31 15:27:48.498632+00,https://www.google.com/maps/contrib/115636092337580007879/reviews?hl=en,Good place to learn!,6 months ago,2023-07-04 15:27:48.822255+00,Iswandi SK
263,anglo-chinese-junior,0,ChZDSUhNMG9nS0VJQ0FnSURCeUl6WFRREAE,5,2023-12-31 15:27:48.499632+00,https://www.google.com/maps/contrib/106188778654886899445/reviews?hl=en,I love this school. It’s simply the best,11 months ago,2023-02-04 15:27:48.909252+00,HUMAN HUMAN
264,anglo-chinese-junior,17,ChdDSUhNMG9nS0VJQ0FnSUR4OFA3bm53RRAB,5,2023-12-31 15:27:48.499632+00,https://www.google.com/maps/contrib/110422913275451822128/reviews?hl=en,Nice school,6 months ago,2023-07-04 15:27:48.871253+00,Md Ibrahim Khalil
